"CompoundID","WT-Fe","WT+Fe","log2fc","pvalue","FDR","VIP","Compound_name","Name","mean_peak","ions","CD_Check","mf","mw","RT","KEGG","High_identical"
"Compound_0064",10653135.61,8735924.64233333,0.286245814743751,0.310781860903573,0.422554284561876,0.782646586306786,"(E)-1-(2,4-dihydroxyphenyl)-3-[4-(3-methylbut-2-enoxy)phenyl]prop-2-en-1-one","(E)-1-(2,4-dihydroxyphenyl)-3-[4-(3-methylbut-2-enoxy)phenyl]prop-2-en-1-one",11502492.12,"pos",TRUE,"C20H20O4",324.13474,9.489,NA,FALSE
"Compound_0065",127037008.7,101136275.223333,0.328948296182675,0.183083568983971,0.288834129185908,0.930458562986755,"(E)-2-(Methoxycarbonylmethyl)butenedioate","(E)-2-(Methoxycarbonylmethyl)butenedioate",105265355.7,"pos",FALSE,"C7H8O6",188.03123,1.691,"C11515",TRUE
"Compound_0066",13675196.6233333,12947168.6266667,0.0789249421648793,0.531509436916598,0.612140899482893,0.507462864331731,"(Ethylthio)ethene","(Ethylthio)ethene",13981269.63,"pos",FALSE,"C4H8S",88.0348,1.095,NA,TRUE
"Compound_0067",2142726.89133333,1771661.56666667,0.274344940024273,0.327357236151596,0.435829027437064,0.686659098836741,"(R)-(E,E)-2-(1,3-pentadienyl)piperidine","(R)-(E,E)-2-(1,3-pentadienyl)piperidine",2253610.373,"pos",FALSE,"C10H17N",151.13542,13.287,NA,TRUE
"Compound_0068",23727993.9,15214661.7066667,0.641127875689057,0.0231299204764982,0.0873505402061074,1.25531767305553,"(R)-2,4-bis(4-hydroxy-3-methoxyphenyl)-2-methylcyclopent-4-ene-1,3-dione_120172","(R)-2,4-bis(4-hydroxy-3-methoxyphenyl)-2-methylcyclopent-4-ene-1,3-dione_120172",23945883.88,"pos",TRUE,"C20H18O6",354.10871,7.513,NA,TRUE
"Compound_0069",4128280.74433333,549688.853096667,2.90885395578971,0.000908066661787274,0.0349073359892374,1.30094262671583,"(R)-3-(4-Hydroxyphenyl)lactate","(R)-3-(4-Hydroxyphenyl)lactate",2030226.06,"pos",FALSE,"C9H10O4",182.05709,5.942,NA,FALSE
"Compound_0070",3993434.446,5036518.59033333,-0.334796807889893,0.425768149119386,0.522025147511305,0.561246349142717,"(R)-4-Dehydropantoate","(R)-4-Dehydropantoate",5032653.496,"pos",FALSE,"C6H10O4",146.05726,15.138,NA,FALSE
"Compound_0070",3993434.446,5036518.59033333,-0.334796807889893,0.425768149119386,0.522025147511305,0.561246349142717,"(R)-4-Dehydropantoate","(R)-4-Dehydropantoate",5032653.496,"pos",FALSE,"C6H10O4",146.05726,15.138,"C01053",TRUE
"Compound_0071",425530762.6,289294060.733333,0.556726726687186,0.117014110268448,0.218739944823431,1.00616981023117,"(R)-Malate","(R)-Malate",404900504.9,"pos",FALSE,"C4H6O5",134.02211,1.635,"C00497",TRUE
"Compound_0071",425530762.6,289294060.733333,0.556726726687186,0.117014110268448,0.218739944823431,1.00616981023117,"(R)-Malate","(R)-Malate",404900504.9,"pos",FALSE,"C4H6O5",134.02211,1.635,NA,FALSE
"Compound_0072",31705120.33,13457093.79,1.23634897484675,0.0692994138628753,0.158740036680971,1.1400631184273,"(S)-2-Acetolactate","(S)-2-Acetolactate",21163694.41,"pos",FALSE,"C5H8O4",132.04164,1.7,"C06010",TRUE
"Compound_0073",7142402.87233333,5518651.82466667,0.372093644630698,0.0174740726387776,0.0764747649602972,1.17701077495478,"(S)-2-Amino-3-(3-hydroxy-4-oxo-4H-pyridin-1-yl)propanoate","(S)-2-Amino-3-(3-hydroxy-4-oxo-4H-pyridin-1-yl)propanoate",6221635.121,"pos",FALSE,"C8H10N2O4",198.06323,1.201,"C04771",TRUE
"Compound_0073",7142402.87233333,5518651.82466667,0.372093644630698,0.0174740726387776,0.0764747649602972,1.17701077495478,"(S)-2-Amino-3-(3-hydroxy-4-oxo-4H-pyridin-1-yl)propanoate","(S)-2-Amino-3-(3-hydroxy-4-oxo-4H-pyridin-1-yl)propanoate",6221635.121,"pos",FALSE,"C8H10N2O4",198.06323,1.201,NA,FALSE
"Compound_0074",8881889.191,8129869.95633333,0.127634297146867,0.503913894748324,0.588374039065839,0.465343668271161,"(S)-4-Hydroxymandelonitrile","(S)-4-Hydroxymandelonitrile",8332308.297,"pos",FALSE,"C8H7NO2",149.04698,1.252,"C03742",TRUE
"Compound_0075",124418814.633333,101597505.28,0.292339689279737,0.4686402737225,0.5544022257847,0.660653666278639,"(S)-Methylmalonatesemialdehyde","(S)-Methylmalonatesemialdehyde",104938947.4,"pos",FALSE,"C4H6O3",102.03125,2.13,NA,FALSE
"Compound_0076",156619531.84,66034187.1433333,1.24597910726158,0.122867992292025,0.22597557403254,0.991694125865636,"(Triethoxymethoxy)ethane","(Triethoxymethoxy)ethane",108135078.6,"pos",FALSE,"C9H20O4",192.13678,5.252,NA,TRUE
"Compound_0077",15471334.0033333,7301062.699,1.08341922292307,0.00896523677764723,0.0585099663383293,1.28272988424529,"(Trimethylsilyl)carbamate","(Trimethylsilyl)carbamate-isoform1",11960142.1,"pos",FALSE,"C4H10NO2Si",132.04809,6.402,NA,FALSE
"Compound_0078",16089038.01,6266034.05633333,1.36045355154342,0.0041452453712595,0.0505662936500562,1.25015698856232,"(Trimethylsilyl)carbamate","(Trimethylsilyl)carbamate-isoform2",11575397.28,"pos",FALSE,"C4H10NO2Si",132.04811,8.749,NA,FALSE
"Compound_0079",16317403.3766667,759994.817266667,4.42427810597001,0.0020469766145336,0.0400106723842903,1.31725825347334,"(Z)-2-(5-oxohexyl)pent-2-enedioic acid","(Z)-2-(5-oxohexyl)pent-2-enedioic acid",6119566.533,"pos",FALSE,"C11H16O5",228.09881,2.283,NA,TRUE
"Compound_0080",249721934.1,154612466.566667,0.691665894664907,0.0907892866095488,0.184555271140722,1.01676598139016,"(Z)-3-[4-methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid","(Z)-3-[4-methoxy-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid",146924117.1,"pos",FALSE,"C16H20O9",373.13561,7.295,NA,FALSE
"Compound_0081",1079853.05583333,901071.854133333,0.261120946286537,0.189838543394467,0.297936417199002,0.82137228308823,"(Z)-N-15-carboxypentadec-9-enoyl-L-alanine methyl ester","(Z)-N-15-carboxypentadec-9-enoyl-L-alanine methyl ester",1003544.092,"pos",FALSE,"C20H35NO5",369.24994,13.852,NA,TRUE
"Compound_0082",1766908.52766667,5652919.26333333,-1.67776873821674,0.0676688643599994,0.156937765223939,1.1572027138568,"[(1S)-5-hydroxy-1-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1H,4aH,5H,7aH-cyclopenta[c]pyran-7-yl]methyl benzoate","[(1S)-5-hydroxy-1-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1H,4aH,5H,7aH-cyclopenta[c]pyran-7-yl]methyl benzoate",3818978.193,"pos",FALSE,"C22H26O10",472.13237,10.032,NA,FALSE
"Compound_0083",2211388.33853333,2741546.805,-0.310037707347978,0.736987802213645,0.786910052880241,0.33009855895968,"[(3aR,4S,6R,11aR)-6,9-dihydroxy-6,10-dimethyl-3-methylidene-2,7-dioxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-4-yl] 2-methylprop-2-enoate","[(3aR,4S,6R,11aR)-6,9-dihydroxy-6,10-dimethyl-3-methylidene-2,7-dioxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-4-yl] 2-methylprop-2-enoate",3160914.501,"pos",FALSE,"C19H24O7",386.13486,12.349,NA,FALSE
"Compound_0084",5237651.04433333,2421121.862,1.11324424797466,0.00512407336602031,0.0514811536498934,1.2426087428775,"[(3aR,5S,5aR,8aS,8bR)-2,2,7,7-Tetramethyltetrahydro-3aH-bis[1,3]dioxolo[4,5-b:4',5'-d]pyran-5-yl]methanethiol","[(3aR,5S,5aR,8aS,8bR)-2,2,7,7-Tetramethyltetrahydro-3aH-bis[1,3]dioxolo[4,5-b:4',5'-d]pyran-5-yl]methanethiol",4518476.586,"pos",FALSE,"C12H20O5S",276.10192,8.473,NA,FALSE
"Compound_0085",12845597.5433333,14750363.7933333,-0.19947653443131,0.509587082979604,0.593136404469376,0.551301018782501,"[6]-Gingerol","[6]-Gingerol",12100509.62,"pos",FALSE,"C17H26O4",294.18193,15.335,"C10462",TRUE
"Compound_0085",12845597.5433333,14750363.7933333,-0.19947653443131,0.509587082979604,0.593136404469376,0.551301018782501,"[6]-Gingerol","[6]-Gingerol",12100509.62,"pos",FALSE,"C17H26O4",294.18193,15.335,NA,TRUE
"Compound_0086",3219572.06766667,767830.443166667,2.06800927713864,0.00127928275692612,0.0357301590335681,1.30911698646845,"[FA(22:5)]7Z_10Z_13Z_16Z_19Z-docosapentaenoicacid","[FA(22:5)]7Z_10Z_13Z_16Z_19Z-docosapentaenoicacid",1428095.141,"pos",FALSE,"C22H34O2",330.25457,19.625,NA,FALSE
"Compound_0087",9231201.54433333,7681227.80133333,0.265181506902723,0.123105252870102,0.226037285625262,0.947822150584632,"[FAamino_oxo(6:0/2:0)]2-amino-3-oxo-hexanedioicacid","[FAamino_oxo(6:0/2:0)]2-amino-3-oxo-hexanedioicacid",10153346.96,"pos",FALSE,"C6H9NO5",175.04734,1.881,NA,FALSE
"Compound_0088",100339629.553333,171253598.716667,-0.771242788232134,0.399727683415657,0.500768573940977,0.665728557589451,"[FAhydroxy(20:3)]11_12-dihydroxy-5Z_8Z_14Z-eicosatrienoicacid","[FAhydroxy(20:3)]11_12-dihydroxy-5Z_8Z_14Z-eicosatrienoicacid",145556597.9,"pos",FALSE,"C20H34O4",338.2442,16.92,NA,FALSE
"Compound_0089",30279824.5766667,25947247.8533333,0.22277532286203,0.270438843374224,0.38194096330756,0.748746837512808,"[FAhydroxy(4:0)]N-(3S-hydroxy-butanoyl)-homoserinelactone","[FAhydroxy(4:0)]N-(3S-hydroxy-butanoyl)-homoserinelactone",29854315.36,"pos",FALSE,"C8H13NO4",187.08357,1.698,NA,FALSE
"Compound_0090",1710763.63366667,1769849.79566667,-0.0489864815208165,0.889247665377786,0.914823372567855,0.296437884690567,"[FAoxo_amino(6:0)]3-oxo-5S-amino-hexanoicacid","[FAoxo_amino(6:0)]3-oxo-5S-amino-hexanoicacid",3017507.465,"pos",FALSE,"C6H11NO3",145.07319,3.934,NA,FALSE
"Compound_0091",7532858.338,9197771.19733333,-0.28808691141169,0.582676416306145,0.658831692601477,0.517063969301754,"[SP]Sphinganine-1-phosphate","[SP]Sphinganine-1-phosphate",11424435.12,"pos",FALSE,"C18H40NO5P",381.26508,19.303,NA,FALSE
"Compound_0092",1032657.42883333,1430617.86466667,-0.470276624668274,0.536627685557497,0.616889675609978,0.593622322601217,"[ST(2:0)]androstan-3beta_17beta-diol","[ST(2:0)]androstan-3beta_17beta-diol",1104363.151,"pos",FALSE,"C19H32O2",292.23898,17.471,NA,FALSE
"Compound_0093",2767025.20633333,5535120.93933333,-1.00027905314117,0.0581688388387508,0.14387505351074,1.18304584002743,"[STdimethyl(3:0)]4_4-dimethylcholesta-8_11_24-trien-3beta-ol","[STdimethyl(3:0)]4_4-dimethylcholesta-8_11_24-trien-3beta-ol",5254477.998,"pos",FALSE,"C29H46O",410.35314,19.168,NA,FALSE
"Compound_0094",2470225.28966667,2326924.192,0.0862184141061442,0.779712298963229,0.819821863240026,0.36772807041923,"[SThydrox]17beta-hydroxyandrost-4-en-3-one3-D-glucuronide","[SThydrox]17beta-hydroxyandrost-4-en-3-one3-D-glucuronide",3407979.03,"pos",FALSE,"C25H36O8",464.2401,12.157,NA,FALSE
"Compound_0095",13339369.759,15131211.5033333,-0.181836998164924,0.734811321415333,0.785624877479055,0.270236876930898,"{(E)-3-(Chloromethylene)-2,3-dihydrobenzo[b]oxepin-7-yl}methylPalmitate","{(E)-3-(Chloromethylene)-2,3-dihydrobenzo[b]oxepin-7-yl}methylPalmitate",16039403.11,"pos",FALSE,"C28H41ClO4",476.27116,15.034,NA,TRUE
"Compound_0096",4861281.30633333,135323.383866667,5.16685355702903,0.0100699612184346,0.0604197673106076,1.29713714719225,"{7-[(Phenoxycarbonothioyl)oxy]-2,8-dioxabicyclo[3.2.1]oct-6-yl}methyl benzoate","{7-[(Phenoxycarbonothioyl)oxy]-2,8-dioxabicyclo[3.2.1]oct-6-yl}methyl benzoate",2422371.959,"pos",FALSE,"C21H20O6S",400.09866,6.761,NA,FALSE
"Compound_0097",1746617.50966667,3297848.70066667,-0.916961503813522,0.381236799712803,0.483735519197855,0.708755420289444,"1_2-Dihydrosantonin","1_2-Dihydrosantonin",2198454.055,"pos",FALSE,"C15H20O3",248.14003,15.699,NA,TRUE
"Compound_0098",12670017.9966667,8693956.524,0.54333378746418,0.0985256530598748,0.193839780176205,1.00023911003217,"1_3_8-Naphthalenertriol","1_3_8-Naphthalenertriol",11903316.88,"pos",FALSE,"C10H8O3",176.04652,11.221,NA,FALSE
"Compound_0099",59335084.8066667,5620475.305,3.40012137728822,0.00488276794959059,0.0514811536498934,1.30537835507276,"1_4-Dihydroxy-2-naphthoate","1_4-Dihydroxy-2-naphthoate",38091120.77,"pos",FALSE,"C11H8O4",204.04131,15.036,NA,FALSE
"Compound_0100",1985250.72376667,296378635.236333,-7.22197642146625,0.354939829162212,0.461993059651304,0.677474918497422,"1_8-Diazacyclotetradecane-2_9-dione","1_8-Diazacyclotetradecane-2_9-dione",156718987.9,"pos",FALSE,"C12H22N2O2",226.16717,5.684,"C04277",TRUE
"Compound_0101",5284023.44466667,3691529.39966667,0.51741821937404,0.22143373894399,0.330484926233809,0.799756489643062,"1_8-Dihydroxy-3-methylnaphthalene","1_8-Dihydroxy-3-methylnaphthalene-isoform1",5424442.984,"pos",FALSE,"C11H10O2",174.06725,9.564,"C12344",TRUE
"Compound_0102",22281934.1666667,13381502.7833333,0.735634326075158,0.050665626663515,0.132356833699632,1.09793309603714,"1_8-Dihydroxy-3-methylnaphthalene","1_8-Dihydroxy-3-methylnaphthalene-isoform2",20103338.93,"pos",FALSE,"C11H10O2",174.06731,10.999,"C12344",TRUE
"Compound_0103",24727181.4466667,20195465.1433333,0.29206642733974,0.402115021576256,0.502426804427544,0.718711023932066,"1-(1-b-Glucopyranosyl)-1H-indole-3-carbaldehyde","1-(1-b-Glucopyranosyl)-1H-indole-3-carbaldehyde-isoform1",15692694.72,"pos",FALSE,"C15H17NO6",307.10431,8.133,NA,TRUE
"Compound_0104",4689945.85666667,5037716.52466667,-0.103198675474085,0.698898645787246,0.755533801775407,0.39130834286753,"1-(1-b-Glucopyranosyl)-1H-indole-3-carbaldehyde","1-(1-b-Glucopyranosyl)-1H-indole-3-carbaldehyde-isoform2",2649311.888,"pos",FALSE,"C15H17NO6",307.10417,9.773,NA,TRUE
"Compound_0105",6070448.626,3954234.242,0.618404803942662,0.105885876637574,0.204940406395305,0.968066477832175,"1-(2-Morpholinophenyl)dihydro-1H-pyrrole-2,5-dione","1-(2-Morpholinophenyl)dihydro-1H-pyrrole-2,5-dione",4837556.036,"pos",FALSE,"C14H16N2O3",243.08841,8.129,NA,FALSE
"Compound_0106",6508552.144,4255055.79266667,0.613158596456424,0.0157543104315042,0.0736126991984036,1.18574856362186,"1-(3-Aminopropyl)-2-pyrrolidone","1-(3-Aminopropyl)-2-pyrrolidone",5735961.271,"pos",FALSE,"C7H14N2O",142.10995,4.119,NA,TRUE
"Compound_0107",821312473.4,1050716257.4,-0.355370012876889,0.399808418149366,0.500768573940977,0.578050507581288,"1-(4-{5-[(2S)-1-(4-Methylbenzyl)-2-pyrrolidinyl]-1,2,4-oxadiazol-3-yl}-2-pyridinyl)-4-piperidinecarboxamide","1-(4-{5-[(2S)-1-(4-Methylbenzyl)-2-pyrrolidinyl]-1,2,4-oxadiazol-3-yl}-2-pyridinyl)-4-piperidinecarboxamide",1077261602,"pos",FALSE,"C25H30N6O2",468.2228,18.021,NA,FALSE
"Compound_0108",1856311.56566667,1755382.68266667,0.0806532946055273,0.490015179260132,0.574671017291202,0.64262979140056,"1-(4-Nitrophenyl)-3-methyl-5-pyrazolone","1-(4-Nitrophenyl)-3-methyl-5-pyrazolone",2310963.843,"pos",FALSE,"C10H9N3O3",219.06536,9.296,NA,FALSE
"Compound_0109",14988610.1,9192475.39733333,0.70534129245264,0.027101388331719,0.0943974564842136,1.15880649673392,"1-(Allyloxy)-1-(chloromethyl)silinane","1-(Allyloxy)-1-(chloromethyl)silinane",12372663.17,"pos",FALSE,"C9H17ClOSi",204.07345,1.131,NA,FALSE
"Compound_0110",9864032.96533333,2443076.10366667,2.01347881585109,0.00956460806016223,0.0604197673106076,1.26920841872185,"1-(p-Cumenyl)adamantane","1-(p-Cumenyl)adamantane-isoform1",3649365.892,"pos",FALSE,"C19H26",254.20236,17.831,NA,TRUE
"Compound_0111",8680797.41,1681225.98936667,2.36831390959371,0.0355941812533209,0.109611220415856,1.20768277746125,"1-(p-Cumenyl)adamantane","1-(p-Cumenyl)adamantane-isoform2",2783360.946,"pos",FALSE,"C19H26",254.20227,19.332,NA,TRUE
"Compound_0112",7945147.965,5502229.313,0.530057820375488,0.0673338973871044,0.156777484604362,1.05328403372331,"1-[5-(4-chlorophenyl)-3-(4-methoxyphenyl)-4,5-dihydro-1H-pyrazol-1-yl]ethan-1-one","1-[5-(4-chlorophenyl)-3-(4-methoxyphenyl)-4,5-dihydro-1H-pyrazol-1-yl]ethan-1-one",8012804.155,"pos",FALSE,"C18H17ClN2O2",368.08812,10.145,NA,FALSE
"Compound_0113",1442331.15266667,1106834.9769,0.38196229868701,0.375103829946147,0.477544916974561,0.659219795353391,"1-{[(5-nitro-2-furyl)methylidene]amino}-4-[4-(trifluoromethoxy)phenyl]piperazine-2,5-dione","1-{[(5-nitro-2-furyl)methylidene]amino}-4-[4-(trifluoromethoxy)phenyl]piperazine-2,5-dione",1538089.198,"pos",FALSE,"C16H11F3N4O6",412.06001,5.775,NA,FALSE
"Compound_0114",21404042.15,13340673.0156667,0.682051825066782,0.0799548805333406,0.172524452194911,1.05468623727866,"1-{[3-(10H-phenothiazin-10-ylmethyl)-1H-1,2,4-triazol-5-yl]sulfanyl}acetone","1-{[3-(10H-phenothiazin-10-ylmethyl)-1H-1,2,4-triazol-5-yl]sulfanyl}acetone",22588432.42,"pos",FALSE,"C18H16N4OS2",368.07029,7.103,NA,FALSE
"Compound_0115",828369.248533333,547168.350533333,0.598289213670351,0.194181058958383,0.302559967611222,0.843514241076514,"1-{[5-(2-Hydroxyethoxy)-4-oxopentanoyl]oxy}-2,5-pyrrolidinedione","1-{[5-(2-Hydroxyethoxy)-4-oxopentanoyl]oxy}-2,5-pyrrolidinedione",983408.0952,"pos",FALSE,"C11H15NO7",273.08364,7.104,NA,FALSE
"Compound_0116",36439378.6466667,34918427.64,0.0615097623812096,0.30371257135261,0.415298502637963,0.694939176008422,"1-{2-[(2-Methylbenzyl)sulfanyl]ethyl}-3-phenylthiourea","1-{2-[(2-Methylbenzyl)sulfanyl]ethyl}-3-phenylthiourea",34191854.7,"pos",FALSE,"C17H20N2S2",316.10611,1.029,NA,TRUE
"Compound_0117",55484229.2533333,46410639.7233333,0.257622176724365,0.277941543500165,0.388700203691961,0.845969200542449,"1-{4-[2-(7-methoxy-2H-1,3-benzodioxol-5-yl)ethyl]phenoxy}-3-methylbutane-2,3-diol","1-{4-[2-(7-methoxy-2H-1,3-benzodioxol-5-yl)ethyl]phenoxy}-3-methylbutane-2,3-diol-isoform1",62911803.61,"pos",FALSE,"C21H26O6",414.16608,10.629,NA,FALSE
"Compound_0118",28604270.3533333,21187558.1933333,0.433013213392819,0.122950151032758,0.22597557403254,1.02369250282601,"1-{4-[2-(7-methoxy-2H-1,3-benzodioxol-5-yl)ethyl]phenoxy}-3-methylbutane-2,3-diol","1-{4-[2-(7-methoxy-2H-1,3-benzodioxol-5-yl)ethyl]phenoxy}-3-methylbutane-2,3-diol-isoform2",30016146.88,"pos",FALSE,"C21H26O6",396.15549,12.025,NA,FALSE
"Compound_0119",2108338.99833333,145630.076166667,3.85572661236569,0.0201713793204027,0.0813856085378502,1.27103548911451,"1-acetoxy-N-salicyloyl-2-aminopropan-3-ol","1-acetoxy-N-salicyloyl-2-aminopropan-3-ol-isoform1",575885.5012,"pos",FALSE,"C12H15NO5",253.09403,8.208,NA,TRUE
"Compound_0120",2194314.847,65978.4394066667,5.05563207853662,0.00106090804363439,0.0352373028778564,1.32018427049977,"1-acetoxy-N-salicyloyl-2-aminopropan-3-ol","1-acetoxy-N-salicyloyl-2-aminopropan-3-ol-isoform2",660774.6732,"pos",FALSE,"C12H15NO5",253.09388,10.061,NA,TRUE
"Compound_0121",86691973.3366667,48351763.1733333,0.842329923613931,0.0108537427448103,0.0624937610864087,1.21572565404397,"1-Amino-1-deoxy-scyllo-inositol","1-Amino-1-deoxy-scyllo-inositol-isoform1",68188012.32,"pos",FALSE,"C6H13NO5",179.07849,6.415,NA,TRUE
"Compound_0122",1325770.16766667,1174139.80523333,0.175226494103779,0.46703100429334,0.553650521342009,0.51495354565582,"1-Amino-1-deoxy-scyllo-inositol","1-Amino-1-deoxy-scyllo-inositol-isoform2",1801569.275,"pos",FALSE,"C6H13NO5",179.07977,9.144,NA,TRUE
"Compound_0123",2179122.84066667,829354.342466667,1.3936869943531,0.000632200473309988,0.0345850847163699,1.301780652671,"1-Amino-3-cyano-4,6-dimethylpyridine-2-one","1-Amino-3-cyano-4,6-dimethylpyridine-2-one",1719394.498,"pos",FALSE,"C8H9N3O",163.07499,7.378,NA,TRUE
"Compound_0124",5620622.69466667,4669425.091,0.267485038502858,0.165297746931113,0.269933107367752,0.962649905881748,"1-Amino-4-anilino-9,10-dioxo-9,10-dihydro-2-anthracenesulfonic acid","1-Amino-4-anilino-9,10-dioxo-9,10-dihydro-2-anthracenesulfonic acid",5823991.257,"pos",FALSE,"C20H14N2O5S",394.06362,1.121,NA,FALSE
"Compound_0125",3070521.64766667,3637555.65566667,-0.244485547498205,0.71536838722823,0.769793845182629,0.339714296095331,"1-Aminocyclohexanecarboxylic Acid","1-Aminocyclohexanecarboxylic Acid",3027734.722,"pos",FALSE,"C7H13NO2",143.09397,1.217,NA,TRUE
"Compound_0126",295954056.3,243165403.833333,0.283435245191863,0.021612113082511,0.0849354647795438,1.1768888687246,"1-Aminocyclopropane-1-carboxylate","1-Aminocyclopropane-1-carboxylate",283728111.7,"pos",FALSE,"C4H7NO2",101.04718,1.099,NA,FALSE
"Compound_0126",295954056.3,243165403.833333,0.283435245191863,0.021612113082511,0.0849354647795438,1.1768888687246,"1-Aminocyclopropane-1-carboxylate","1-Aminocyclopropane-1-carboxylate",283728111.7,"pos",FALSE,"C4H7NO2",101.04718,1.099,"C01234",TRUE
"Compound_0127",11344240.059,13771882.2766667,-0.279765786448942,0.117545245224991,0.219292032215128,0.956662712560417,"1-Benzyl-3-cyanoquinolinium","1-Benzyl-3-cyanoquinolinium",19857905.8,"pos",FALSE,"C17H13N2",245.10696,15.718,NA,FALSE
"Compound_0128",961657.956333333,722687.708066667,0.412151489482111,0.170737326276301,0.274953616341056,0.863846818974966,"1-Benzylisoquinolinium","1-Benzylisoquinolinium",1251772.788,"pos",FALSE,"C16H14N",220.11265,7.292,NA,FALSE
"Compound_0129",43110569.3833333,33481575.2133333,0.364674212850707,0.234513789284523,0.344283608863582,0.868421045299953,"1-Butanol, 4-(butylnitrosamino)-","1-Butanol, 4-(butylnitrosamino)-",33239432.04,"pos",FALSE,"C8H18N2O2",174.13597,1.003,NA,TRUE
"Compound_0130",5743848.65566667,3859414.83733333,0.57363561284502,0.0543334697923947,0.138060456029855,1.07042466566915,"1-Carbapen-2-em-3-carboxylicacid","1-Carbapen-2-em-3-carboxylicacid",5166770.926,"pos",FALSE,"C7H7NO3",153.04192,2.107,NA,FALSE
"Compound_0131",858470.139766667,1434034.35733333,-0.740239730444875,0.155451609410995,0.258854067595748,0.868413261967844,"1-Cyclohexyl-2-azetidinecarboxylic acid","1-Cyclohexyl-2-azetidinecarboxylic acid",1492576.469,"pos",FALSE,"C10H17NO2",183.12519,9.565,NA,TRUE
"Compound_0132",1345015306.66667,1171439664.8,0.199339941305779,0.402211565479899,0.502426804427544,0.68250073783672,"1-desoxymethylsphinganine","1-desoxymethylsphinganine",1362290850,"pos",FALSE,"C17H37NO",301.29666,14.738,NA,FALSE
"Compound_0133",3905074.874,225413.1365,4.11470671052014,0.000102561177260017,0.0193137553184327,1.31924984936798,"1-Guanidino-1-deoxy-scyllo-inositol4-phosphate","1-Guanidino-1-deoxy-scyllo-inositol4-phosphate",1607309.553,"pos",FALSE,"C7H17N3O8P",302.07558,2.283,NA,FALSE
"Compound_0134",86527771.52,57551964.9133333,0.58829806220012,0.122380580192581,0.225374137780396,0.939886574213487,"1-Isothiocyanato-6-(methylsulfinyl)-hexane","1-Isothiocyanato-6-(methylsulfinyl)-hexane",83795336.31,"pos",FALSE,"C4H9NO2",205.05859,12.143,NA,FALSE
"Compound_0135",16001019.9233333,1711737.318,3.22463063820218,0.00636484937613741,0.052053934809089,1.29705674572553,"1-Isothiocyanato-7-(methylsulfinyl)-heptane","1-Isothiocyanato-7-(methylsulfinyl)-heptane-isoform1",6750045.398,"pos",FALSE,"C4H9NO2",219.07425,12.401,NA,FALSE
"Compound_0136",16143691.69,10315501.6436667,0.64615654612373,0.0659098562403111,0.15542365613909,1.09992740867603,"1-Isothiocyanato-7-(methylsulfinyl)-heptane","1-Isothiocyanato-7-(methylsulfinyl)-heptane-isoform2",16353904.59,"pos",FALSE,"C4H9NO2",219.0742,16.541,NA,FALSE
"Compound_0137",127276481.2,1635882.35433333,6.28175304551445,0.00909423290629821,0.0589382341662532,1.29991811585207,"1-Isothiocyanato-8-(methylsulfinyl)-octane","1-Isothiocyanato-8-(methylsulfinyl)-octane-isoform1",40561256.16,"pos",FALSE,"C4H9NO2",233.08967,13.582,NA,FALSE
"Compound_0138",166865884.1,112110396.096667,0.573768957638101,0.0785538285093323,0.170689393723549,1.06679627197653,"1-Isothiocyanato-8-(methylsulfinyl)-octane","1-Isothiocyanato-8-(methylsulfinyl)-octane-isoform2",178125290.1,"pos",FALSE,"C4H9NO2",233.08967,17.096,NA,FALSE
"Compound_0139",13654800.446,5491161.86566667,1.31422488637212,0.0905611290415891,0.184357478583595,1.03752126985857,"1-methoxy-1-trimethylsilyloxy-2-methylpropene","1-methoxy-1-trimethylsilyloxy-2-methylpropene-isoform1",9303744.035,"pos",FALSE,"C8H18O2Si",174.10713,5.251,NA,TRUE
"Compound_0140",1504401.62233333,639789.641066667,1.2335202284251,0.0163212160656581,0.0744055438287357,1.24629004143086,"1-methoxy-1-trimethylsilyloxy-2-methylpropene","1-methoxy-1-trimethylsilyloxy-2-methylpropene-isoform2",1174328.079,"pos",FALSE,"C8H18O2Si",174.10707,11.299,NA,TRUE
"Compound_0141",7314762.05266667,9723079.80133333,-0.410602427592362,0.234251875926623,0.344283608863582,0.897785041975091,"1-Methyl-3-(2-naphthyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine","1-Methyl-3-(2-naphthyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",13243251.22,"pos",FALSE,"C16H13N5",275.11754,15.72,NA,FALSE
