"CompoundID","mf","mw","Name","Compound_id","Compound_common_name","Compound_synonyms","Molecular_weight","Smiles","Links","EC","Reaction_equation","Pathway","TERM","LINK","judge"
"Compound_0983","C10H10O4",194.05698,"Ferulic acid-isoform3","5-HYDROXY-CONIFERALDEHYDE","5-hydroxy-coniferaldehyde","",194.187,"COC1(\\C(\\O)=C(C=C(/C=C/C=O)/C=1)\\O)","CHEBI:31134*CHEMSPIDER:4445308*PUBCHEM:5282094*LIGAND-CPD:C12204","EC-1.14.14","coniferaldehyde + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  5-hydroxy-coniferaldehyde + an oxidized [NADPH-hemoprotein reductase] + H2O","ferulate and sinapate biosynthesis","PWY-5168","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5168","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-2.6.1.85","L-glutamine + chorismate  ->  4-amino-4-deoxychorismate + L-glutamate","4-aminobenzoate biosynthesis","PWY-6543","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6543","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-2.6.1.85","L-glutamine + chorismate  ->  4-amino-4-deoxychorismate + L-glutamate","tetrahydrofolate biosynthesis II","PWY-3742","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-3742","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-4.1.3.27","chorismate + L-glutamine  ->  anthranilate + L-glutamate + pyruvate + H+","L-tryptophan biosynthesis","TRPSYN-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=TRPSYN-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.2","XMP + L-glutamine + ATP + H2O  ->  L-glutamate + GMP + AMP + diphosphate + 2 H+","guanosine ribonucleotides de novo biosynthesis","PWY-7221","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7221","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.3","ATP + N2-formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide + L-glutamine + H2O  ->  L-glutamate + ADP + 2-(formamido)-N1-(5-phospho-beta-D-ribosyl)acetamidine + phosphate + H+","5-aminoimidazole ribonucleotide biosynthesis II","PWY-6122","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6122","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.3","ATP + N2-formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide + L-glutamine + H2O  ->  L-glutamate + ADP + 2-(formamido)-N1-(5-phospho-beta-D-ribosyl)acetamidine + phosphate + H+","5-aminoimidazole ribonucleotide biosynthesis I","PWY-6121","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6121","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.4","L-glutamine + L-aspartate + ATP + H2O  ->  L-glutamate + L-asparagine + AMP + diphosphate + H+","L-asparagine biosynthesis I","ASPARAGINE-BIOSYNTHESIS","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=ASPARAGINE-BIOSYNTHESIS","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-2.6.1.16","beta-D-fructofuranose 6-phosphate + L-glutamine  <-->  D-glucosamine 6-phosphate + L-glutamate","UDP-N-acetyl-D-glucosamine biosynthesis II","UDPNACETYLGALSYN-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=UDPNACETYLGALSYN-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-4.3.2.10","phosphoribulosylformimino-AICAR-phosphate + L-glutamine  ->  L-glutamate + D-erythro-imidazole-glycerol-phosphate + 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide + H+","L-histidine biosynthesis","HISTSYN-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=HISTSYN-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-3.5.1.38","L-glutamine + H2O  ->  L-glutamate + ammonium","L-asparagine biosynthesis III (tRNA-dependent)","PWY490-4","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY490-4","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-3.5.1.38","L-glutamine + H2O  ->  L-glutamate + ammonium","glutaminyl-tRNAgln biosynthesis via transamidation","PWY-5921","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5921","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-3.5.1.38","L-glutamine + H2O  ->  L-glutamate + ammonium","L-citrulline biosynthesis","CITRULBIO-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=CITRULBIO-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-3.5.1.38","L-glutamine + H2O  ->  L-glutamate + ammonium","L-glutamine degradation I","GLUTAMINDEG-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=GLUTAMINDEG-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.5","2 ATP + L-glutamine + hydrogencarbonate + H2O  ->  L-glutamate + 2 ADP + carbamoyl phosphate + phosphate + 2 H+","UMP biosynthesis I","PWY-5686","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5686","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.5","2 ATP + L-glutamine + hydrogencarbonate + H2O  ->  L-glutamate + 2 ADP + carbamoyl phosphate + phosphate + 2 H+","ornithine-citrulline shuttle","PWY-7060","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7060","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.5","2 ATP + L-glutamine + hydrogencarbonate + H2O  ->  L-glutamate + 2 ADP + carbamoyl phosphate + phosphate + 2 H+","L-arginine biosynthesis I (via L-ornithine)","ARGSYN-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=ARGSYN-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.5","2 ATP + L-glutamine + hydrogencarbonate + H2O  ->  L-glutamate + 2 ADP + carbamoyl phosphate + phosphate + 2 H+","L-arginine biosynthesis II (acetyl cycle)","ARGSYNBSUB-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=ARGSYNBSUB-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.4.2","ATP + UTP + L-glutamine + H2O  ->  ADP + CTP + L-glutamate + phosphate + 2 H+","UTP and CTP dephosphorylation I","PWY-7185","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7185","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.4.2","ATP + UTP + L-glutamine + H2O  ->  ADP + CTP + L-glutamate + phosphate + 2 H+","UTP and CTP dephosphorylation II","PWY-7177","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7177","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.4.2","ATP + UTP + L-glutamine + H2O  ->  ADP + CTP + L-glutamate + phosphate + 2 H+","UTP and CTP de novo biosynthesis","PWY-7176","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7176","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.4.2","ATP + UTP + L-glutamine + H2O  ->  ADP + CTP + L-glutamate + phosphate + 2 H+","pyrimidine ribonucleotides interconversion","PWY-5687","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5687","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.1","ATP + nicotinate adenine dinucleotide + L-glutamine + H2O  ->  L-glutamate + AMP + NAD+ + diphosphate + H+","NAD salvage pathway V (PNC V cycle)","PWY3O-4107","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY3O-4107","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.1","ATP + nicotinate adenine dinucleotide + L-glutamine + H2O  ->  L-glutamate + AMP + NAD+ + diphosphate + H+","pyridine nucleotide cycling (plants)","PWY-5381","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5381","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.5.1","ATP + nicotinate adenine dinucleotide + L-glutamine + H2O  ->  L-glutamate + AMP + NAD+ + diphosphate + H+","NAD de novo biosynthesis I (from aspartate)","PYRIDNUCSYN-PWY","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PYRIDNUCSYN-PWY","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3","(indol-3-yl)acetate + L-glutamine + ATP  ->  (indol-3-yl)acetyl-L-glutamine + AMP + diphosphate + H+","indole-3-acetate inactivation VIII","PWY-6219","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6219","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.2","a jasmonate + L-glutamine + ATP  ->  a jasmonoyl-glutamine + AMP + diphosphate + H+","jasmonoyl-amino acid conjugates biosynthesis II","PWY-6233","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6233","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-4.3.3.6","aldehydo-D-ribose 5-phosphate + D-glyceraldehyde 3-phosphate + L-glutamine  ->  L-glutamate + pyridoxal 5'-phosphate + phosphate + H+ + 3 H2O","pyridoxal 5'-phosphate biosynthesis II","PWY-6466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6466","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-2.6.1","L-glutamine + 4-(methylsulfanyl)-2-oxobutanoate  <-->  2-oxoglutaramate + L-methionine","S-methyl-5-thio-alpha-D-ribose 1-phosphate degradation I","PWY-4361","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-4361","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","TRANS-RXN-231","L-glutamine[mitochondrial lumen]  ->  L-glutamine[cytosol]","glutamate-glutamine shuttle","PWY-7061","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7061","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","TRANS-RXN-233","L-glutamine[cytosol]  ->  L-glutamine[chloroplast stroma]","glutamate-glutamine shuttle","PWY-7061","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7061","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.1.2","ammonium + L-glutamate + ATP  ->  L-glutamine + ADP + phosphate + H+","ammonia assimilation cycle I","PWY-6963","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6963","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.1.2","ammonium + L-glutamate + ATP  ->  L-glutamine + ADP + phosphate + H+","glutamate-glutamine shuttle","PWY-7061","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7061","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.1.2","ammonium + L-glutamate + ATP  ->  L-glutamine + ADP + phosphate + H+","ornithine-citrulline shuttle","PWY-7060","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7060","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.1.2","ammonium + L-glutamate + ATP  ->  L-glutamine + ADP + phosphate + H+","ammonia assimilation cycle II","PWY-6964","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6964","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.1.2","ammonium + L-glutamate + ATP  ->  L-glutamine + ADP + phosphate + H+","L-glutamine biosynthesis III","PWY-6549","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6549","T"
"Compound_1040","C5H10N2O3",146.06842,"Glutamine","GLN","L-glutamine","Q*proglumide*glum*gln*glutamine*glumin*2-aminoglutaramic acid*glutamic acid 5-amide*L-gln",146.146,"C(=O)(N)CC[C@H]([NH3+])C([O-])=O","REFMET:Glutamine*BIGG:gln__L*METABOLIGHTS:MTBLC58359*HMDB:HMDB00641*BIGG:33714*CHEBI:58359*PUBCHEM:6992086*LIGAND-CPD:C00064*CAS:56-85-9","EC-6.3.1.2","ammonium + L-glutamate + ATP  ->  L-glutamine + ADP + phosphate + H+","nitrate reduction II (assimilatory)","PWY-381","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-381","T"
